stamp,M0,M1,M2,M3,M4
2018-12-09 19:20:00,4222.616,4038.0776,4248.0957,4267.7812,
2018-12-09 19:30:00,,,6299.722,,6298.61
2018-12-09 19:40:00,,,31.330627,55.067623,-37.111534
2018-12-09 19:50:00,757.6117,827.22974,915.2803,1002.14716,1096.3741
2018-12-09 20:00:00,6299.526,6300.8574,6300.371,,6300.645
2018-12-09 20:10:00,540.6885,563.0622,582.7494,527.2446,520.0578
2018-12-09 20:20:00,,,-45.62359,-45.126484,-33.672718
2018-12-09 20:30:00,4030.9119,4368.0796,4464.471,4351.1357,4439.219
2018-12-09 20:40:00,,,,,
2018-12-09 20:50:00,,-49.991714,,-50.546688,-51.624043
2018-12-09 21:00:00,,,473.9245,390.4608,404.3199
2018-12-09 21:10:00,5221.006,3855.8257,5213.436,4942.016,4573.089
2018-12-09 21:20:00,6300.0156,6298.392,6181.182,6299.163,
2018-12-09 21:30:00,6175.6567,6293.015,6230.9033,6278.183,
2018-12-09 21:40:00,-55.399384,-47.116184,-50.65447,-50.087444,-38.387886
2018-12-09 21:50:00,2040.518,1266.4027,1273.5754,639.07556,1255.3448
2018-12-09 22:00:00,6299.4873,6299.226,6299.702,6300.292,6299.7354
2018-12-09 22:10:00,838.13824,520.062,719.3913,955.0731,
2018-12-09 22:20:00,,,5870.299,5761.254,5982.502
2018-12-09 22:30:00,6299.711,6301.4175,6145.2437,,6044.5166
2018-12-09 22:40:00,3113.2175,3225.8906,3310.1272,3337.2341,3408.5535
2018-12-09 22:50:00,6298.6714,6299.4614,6297.948,,6300.6533
2018-12-09 23:00:00,1989.2313,1046.132,1141.8046,483.49103,
2018-12-09 23:10:00,121.89246,105.930115,110.67906,89.42689,14.505885
2018-12-09 23:20:00,6299.9536,6301.4,6298.268,6299.9443,
2018-12-09 23:30:00,3370.228,5832.47,5371.386,5280.393,4659.0024
2018-12-09 23:40:00,2633.9346,2204.2405,1996.4183,1926.3647,1818.0208
2018-12-09 23:50:00,,,,,
2018-12-10 00:00:00,0.15419167,12.167813,-52.20826,-53.37125,133.85083
2018-12-10 00:10:00,1506.2249,1108.9456,1894.522,1615.4487,1408.1182
2018-12-10 00:20:00,11.276163,-44.0965,-53.3481,16.13107,-40.245953
2018-12-10 00:30:00,,,3482.8997,3323.8809,3235.244
2018-12-10 00:40:00,,,155.77185,218.00745,299.79437
2018-12-10 00:50:00,,,,,
2018-12-10 01:00:00,-54.973465,-51.543606,-54.75174,-56.773785,-44.8953
2018-12-10 01:10:00,6302.487,6298.131,6296.967,6298.691,6298.3394
2018-12-10 01:20:00,3508.1829,2808.5127,2919.3901,2229.265,2106.1318
2018-12-10 01:30:00,676.0008,800.42645,527.44867,489.58582,515.66534
2018-12-10 01:40:00,6299.066,6302.559,6294.678,6300.3267,6292.6123
2018-12-10 01:50:00,,,1583.9113,1611.2212,1465.6387
2018-12-10 02:00:00,,,,,
2018-12-10 02:10:00,1214.1388,539.8158,546.31055,585.29315,604.20514
2018-12-10 02:20:00,5537.0894,5498.8247,5181.6304,5438.236,5840.699
2018-12-10 02:30:00,-59.617203,-51.99743,-51.838566,-54.379303,-51.446365
2018-12-10 02:40:00,2822.354,2334.0984,2377.3677,1947.5842,
2018-12-10 02:50:00,50.995914,76.87542,80.25402,38.63548,-38.083508
2018-12-10 03:00:00,2650.1125,2164.4404,1845.888,1392.8884,1743.906
2018-12-10 03:10:00,278.02255,435.92847,429.95984,430.7571,410.81564
2018-12-10 03:20:00,6299.7944,6299.8125,6298.044,6300.5474,6299.2295
2018-12-10 03:30:00,2158.5295,2667.304,3327.1743,4153.551,4363.419
2018-12-10 03:40:00,4082.2568,3049.2532,5301.996,4806.373,4865.609
2018-12-10 03:50:00,133.90755,17.520966,25.77479,65.92346,33.8035
2018-12-10 04:00:00,5470.935,5567.2373,5295.703,5538.029,5819.02
2018-12-10 04:10:00,2647.5486,3478.4429,4371.2974,4432.9385,4608.155
2018-12-10 04:20:00,1856.7194,3772.1536,2134.2778,4319.568,4124.9893
2018-12-10 04:30:00,1117.6335,1237.9169,1276.1467,1450.9481,
2018-12-10 04:40:00,-57.21609,4.738925,174.17032,97.571266,241.37764
2018-12-10 04:50:00,1091.9584,1079.3708,1086.5881,1160.2771,976.9712
2018-12-10 05:00:00,6297.703,6298.7993,6298.745,,6302.486
2018-12-10 05:10:00,2040.2903,1865.5485,838.9146,1262.3525,1194.533
2018-12-10 05:20:00,16.147688,-8.550417,22.205326,37.300674,
2018-12-10 05:30:00,948.62036,1006.6696,1002.9502,1018.59106,1019.7877
2018-12-10 05:40:00,6300.1304,6296.833,6297.7935,6298.044,6299.83
2018-12-10 05:50:00,4824.7554,5265.1353,2792.9463,3810.093,
2018-12-10 06:00:00,,,,,
2018-12-10 06:10:00,128.86137,181.92722,205.99287,213.72047,210.4728
2018-12-10 06:20:00,3127.7898,2845.389,2735.2273,2562.7798,2476.2175
2018-12-10 06:30:00,2797.6597,1651.4073,2192.6304,2253.6667,1766.4563
2018-12-10 06:40:00,,,,,
2018-12-10 06:50:00,,,6298.285,,6299.574
2018-12-10 07:00:00,1943.4738,2141.0325,1982.2992,2089.1748,2062.0776
2018-12-10 07:10:00,-52.069187,-49.905914,-51.20515,-50.901154,-50.06854
2018-12-10 07:20:00,,,,,
2018-12-10 07:30:00,-53.4011,-48.433323,-52.160145,-52.048855,-52.141445
2018-12-10 07:40:00,2264.4624,2157.5413,1515.5039,1636.309,1646.9528
2018-12-10 07:50:00,,,,,
2018-12-10 08:00:00,818.26337,870.121,848.30334,840.21075,800.31903
2018-12-10 08:10:00,6300.9756,6298.866,6303.3267,6300.75,6298.2314
2018-12-10 08:20:00,,2116.9106,2098.717,2074.8838,1999.4792
2018-12-10 08:30:00,4540.546,4966.672,4308.0254,4391.775,4367.0684
2018-12-10 08:40:00,711.0176,715.36224,650.7334,570.4254,805.5512
2018-12-10 08:50:00,6299.0015,6301.202,6297.994,6299.3955,6301.855
2018-12-10 09:00:00,,-42.41754,-47.315117,-47.33299,-34.537384
2018-12-10 09:10:00,,,,,
2018-12-10 09:20:00,793.36084,610.48315,733.72626,375.02774,
2018-12-10 09:30:00,1864.2806,1415.5929,1182.6526,1818.775,1096.2085
2018-12-10 09:40:00,6299.259,6298.637,6300.1387,6300.8687,6300.52
2018-12-10 09:50:00,75.69294,135.49332,66.13856,51.749866,137.93585
2018-12-10 10:00:00,1590.9094,1558.555,1403.8752,1598.4485,1693.5569
2018-12-10 10:10:00,,,,,
2018-12-10 10:20:00,-52.742046,-47.468575,-40.252407,-40.603928,-46.666725
2018-12-10 10:30:00,6301.503,6299.653,6297.7974,,6130.1875
2018-12-10 10:40:00,955.92194,1193.1647,1269.6715,1415.7969,1502.9176
2018-12-10 10:50:00,,,,,
2018-12-10 11:00:00,4553.4688,3499.517,4860.6577,3755.803,3193.2944
2018-12-10 11:10:00,3906.655,3458.43,4704.9585,,3632.008
2018-12-10 11:20:00,5477.3813,5155.2046,4980.7334,4910.134,4914.5117
2018-12-10 11:30:00,2226.6973,2150.882,2259.3904,2227.6382,2162.5435
2018-12-10 11:40:00,,,6187.8164,,
2018-12-10 11:50:00,5244.3315,5412.9634,5441.6343,5831.739,5995.0723
2018-12-10 12:00:00,6302.357,6304.0444,6302.288,6305.17,
2018-12-10 12:10:00,2494.6545,1535.4434,2534.1794,1464.7444,1473.3528
2018-12-10 12:20:00,5767.776,5844.762,4227.353,5472.4214,5030.7607
2018-12-10 12:30:00,,,6300.204,,6300.5977
2018-12-10 12:40:00,1656.9977,1796.032,1556.7368,2303.227,1622.8158
2018-12-10 12:50:00,650.9645,692.0024,681.8564,784.1127,995.64276
2018-12-10 13:00:00,6300.243,6300.153,,6299.2715,6299.9116
2018-12-10 13:10:00,443.90204,352.19775,,,578.9297
2018-12-10 13:20:00,323.16776,1493.6141,1504.9705,1551.5187,1511.6598
2018-12-10 13:30:00,335.27765,325.04697,313.87073,310.52255,285.49094
2018-12-10 13:40:00,159.05322,113.280106,111.772194,97.82698,99.49672
2018-12-10 13:50:00,6299.8413,6177.5366,5961.566,6015.8857,
2018-12-10 14:00:00,1090.9829,1067.9883,297.9972,301.83987,542.1796
2018-12-10 14:10:00,1341.65,1309.1322,1248.516,1233.4486,1228.7598
2018-12-10 14:20:00,6300.6553,6298.8364,6299.1016,6299.995,6297.473
2018-12-10 14:30:00,6301.428,6298.565,6303.6606,6301.3706,6301.818
2018-12-10 14:40:00,,,,,
2018-12-10 14:50:00,117.35852,187.67157,,,226.43678
2018-12-10 15:00:00,,,,,
2018-12-10 15:10:00,6054.201,5999.4126,6301.0767,,6222.1147
2018-12-10 15:20:00,1578.2494,1612.1101,1368.9064,1709.1711,1750.7784
2018-12-10 15:30:00,6299.6235,6299.2236,6299.567,,6300.461
2018-12-10 15:40:00,,1765.046,1516.9244,1619.5491,1324.0942
2018-12-10 15:50:00,,,,,
2018-12-10 16:00:00,419.65494,408.07565,421.264,458.44772,
2018-12-10 16:10:00,1443.4747,2183.6448,2124.8943,1543.6125,1573.5853
2018-12-10 16:20:00,5808.671,5884.9204,4179.9653,5644.0117,5572.0205
2018-12-10 16:30:00,1910.804,837.00793,1795.5275,1813.8734,1478.0437
2018-12-10 16:40:00,1670.3463,1073.4598,870.3987,921.7043,985.91943
2018-12-10 16:50:00,5556.402,6301.1753,6196.5186,6076.276,
2018-12-10 17:00:00,5086.292,4677.7017,4547.6997,4591.846,4506.4424
2018-12-10 17:10:00,,,,,
2018-12-10 17:20:00,6300.766,6300.298,6299.7363,6300.0156,6300.9814
2018-12-10 17:30:00,3498.6477,2208.026,2202.9277,1158.6279,429.03696
2018-12-10 17:40:00,,,6041.5713,5999.9136,6001.0405
2018-12-10 17:50:00,6301.0005,6164.033,6300.819,6094.385,6226.3296
2018-12-10 18:00:00,-56.045765,-49.36577,-48.74081,-50.718,-46.249737
2018-12-10 18:10:00,,,6298.067,,6275.2607
2018-12-10 18:20:00,6300.7944,6300.448,6298.275,6301.997,6299.42
2018-12-10 18:30:00,6298.6616,6299.4766,6299.293,6299.187,6300.2246
2018-12-10 18:40:00,5007.0273,4733.052,5845.0312,4735.938,4805.1455
2018-12-10 18:50:00,6301.6284,6301.4326,6301.7075,6302.197,
2018-12-10 19:00:00,314.47525,252.94112,188.2059,174.1993,40.602917
2018-12-10 19:10:00,6299.7666,6300.5146,6302.104,,6299.945
2018-12-10 19:20:00,752.4382,401.54202,246.5233,383.68945,160.09387
2018-12-10 19:30:00,,,6107.681,,6292.7095
2018-12-10 19:40:00,3983.4812,4081.1477,4351.949,4548.9385,4567.424
2018-12-10 19:50:00,5968.986,6001.911,5974.107,5995.383,5995.9404
2018-12-10 20:00:00,,,1694.2233,1625.9059,1545.0593
2018-12-10 20:10:00,6226.136,6002.881,6285.918,6047.6284,5998.5005
2018-12-10 20:20:00,,,,,
2018-12-10 20:30:00,6298.9717,6299.8223,6296.4834,6298.047,6300.304
2018-12-10 20:40:00,,,,,
2018-12-10 20:50:00,,,,,
2018-12-10 21:00:00,95.66445,49.452354,48.702705,123.61257,115.35187
2018-12-10 21:10:00,-18.652914,47.96137,47.974743,17.69063,43.25178
2018-12-10 21:20:00,6297.2515,6300.916,6295.879,,6299.218
2018-12-10 21:30:00,6302.001,6298.7417,6300.251,6301.366,6301.5234
2018-12-10 21:40:00,6299.3545,6299.37,6299.9,6301.6284,6299.801
2018-12-10 21:50:00,650.5478,653.29364,608.65094,671.3339,670.77997
2018-12-10 22:00:00,2615.8262,2090.689,2839.1445,2817.7754,2521.9858
2018-12-10 22:10:00,6299.5854,6298.9937,6301.087,6301.2764,
2018-12-10 22:20:00,,,1626.3234,2104.46,2250.9583
2018-12-10 22:30:00,6299.495,6302.6094,6297.955,6301.6553,6299.0083
2018-12-10 22:40:00,5998.804,6002.968,4415.5103,5996.828,5983.829
2018-12-10 22:50:00,1111.0756,1114.8708,751.6554,993.6774,857.3849
2018-12-10 23:00:00,3527.564,2451.9055,3138.0715,1884.8777,2269.909
2018-12-10 23:10:00,,,2755.6682,2573.336,2475.1667
2018-12-10 23:20:00,5993.961,5990.076,5933.8105,5950.7144,5989.8037
2018-12-10 23:30:00,,,6299.5776,,6299.826
2018-12-10 23:40:00,,,515.6154,568.84375,-47.93598
2018-12-10 23:50:00,5956.7046,5978.3794,5998.7144,6040.38,6034.92
2018-12-11 00:00:00,4231.58,5008.776,2044.7247,3747.3142,2675.4568
2018-12-11 00:10:00,3344.2822,5915.068,5740.1963,5634.509,5533.396
2018-12-11 00:20:00,5875.6797,5817.9814,4538.0776,5510.2354,5184.8965
2018-12-11 00:30:00,1822.016,1687.9883,1589.0679,1687.9164,1701.2477
2018-12-11 00:40:00,6300.7676,6300.4688,6299.084,,6295.7646
2018-12-11 00:50:00,6001.0894,6078.954,5538.848,5931.681,5166.039
2018-12-11 01:00:00,6297.7754,6298.849,6300.128,6300.9136,6299.646
2018-12-11 01:10:00,2284.9011,2150.1567,2010.8429,,1924.9484
2018-12-11 01:20:00,,,,,
2018-12-11 01:30:00,5999.7446,6001.101,6000.126,6001.571,5999.9014
2018-12-11 01:40:00,-50.546795,-47.53426,-52.653133,-31.194365,-32.23265
2018-12-11 01:50:00,3210.0562,2962.4695,2978.2642,2839.7173,2821.8323
2018-12-11 02:00:00,950.171,1040.8494,831.8648,1161.7412,1292.9276
2018-12-11 02:10:00,6300.043,6300.0605,6301.205,6300.0317,6300.879
2018-12-11 02:20:00,,,6299.438,6300.4917,6302.6743
2018-12-11 02:30:00,1583.7023,1407.6945,1767.9734,1263.925,2108.679
2018-12-11 02:40:00,,,,,
2018-12-11 02:50:00,6287.446,6294.8394,6293.663,,6304.7266
2018-12-11 03:00:00,3781.5017,3673.4446,3529.8152,3616.238,3590.1846
2018-12-11 03:10:00,5304.29,5309.4785,5476.436,5621.264,5757.9297
2018-12-11 03:20:00,6302.618,6302.647,6297.7734,6299.4907,6300.294
2018-12-11 03:30:00,5873.4927,5995.3013,6033.899,6097.844,6177.1416
2018-12-11 03:40:00,6300.5464,6300.2905,,,6299.637
2018-12-11 03:50:00,5997.134,6000.928,5990.2734,5999.277,5997.3315
2018-12-11 04:00:00,6298.5845,6297.481,6068.136,5897.1147,6132.894
2018-12-11 04:10:00,3810.573,3554.2283,4226.513,3871.9639,4062.1357
2018-12-11 04:20:00,6301.8384,6301.441,6301.7417,6300.1484,6299.58
2018-12-11 04:30:00,-73.20511,-68.78568,-69.69797,-62.04126,-68.80059
2018-12-11 04:40:00,4245.5293,4165.855,4152.419,4221.5327,4388.0586
2018-12-11 04:50:00,1804.738,1972.9535,2119.7102,2111.6511,1998.5128
2018-12-11 05:00:00,1874.6615,2338.6672,2328.211,2294.4011,2531.3975
2018-12-11 05:10:00,,,6300.406,,6299.382
2018-12-11 05:20:00,6300.5635,6301.4766,6301.0977,,6170.7715
2018-12-11 05:30:00,6299.362,6300.3394,6299.4785,6299.847,6298.7856
2018-12-11 05:40:00,3820.9246,3419.1296,5856.6855,4867.7183,3849.2944
2018-12-11 05:50:00,2439.2783,2340.423,2335.8926,,2041.865
2018-12-11 06:00:00,303.8923,,285.31656,265.71298,251.72382
2018-12-11 06:10:00,-6.2440615,-50.41677,57.656586,28.46385,51.003387
2018-12-11 06:20:00,180.14946,167.33717,243.41461,280.047,
2018-12-11 06:30:00,4732.0894,3396.69,3158.8064,5692.742,
2018-12-11 06:40:00,248.48917,162.85062,185.34415,335.04736,502.3169
2018-12-11 06:50:00,2257.3225,1697.3378,2946.3638,2822.9758,2410.85
2018-12-11 07:00:00,240.35666,33.00101,117.37066,191.61763,352.52017
2018-12-11 07:10:00,583.2794,519.9255,490.40622,452.21243,425.39682
2018-12-11 07:20:00,6242.6416,6299.5996,6296.9175,6301.157,6303.63
2018-12-11 07:30:00,2859.4167,2848.684,2785.4548,2966.972,2904.4607
2018-12-11 07:40:00,4916.1436,5450.316,3838.3853,4456.0005,4546.2705
2018-12-11 07:50:00,-51.398594,-50.7564,-52.220158,-51.039413,-49.952656
2018-12-11 08:00:00,6299.308,6299.966,6299.805,6299.598,6299.455
2018-12-11 08:10:00,6056.7656,6203.3643,6206.3657,6007.3,6240.154
2018-12-11 08:20:00,6301.0986,6299.3916,6298.2983,6299.495,
2018-12-11 08:30:00,-70.0899,-66.5055,-67.00207,-67.64575,-31.414656
2018-12-11 08:40:00,43.589935,79.86075,30.916222,96.985245,90.83015
2018-12-11 08:50:00,1415.2595,1613.4896,1592.9861,1637.0605,1750.3075
2018-12-11 09:00:00,5070.5684,4936.546,4483.9907,4058.266,4203.046
2018-12-11 09:10:00,5817.572,5342.658,5096.13,3393.3032,4764.7573
2018-12-11 09:20:00,6300.485,6303.0283,,,
2018-12-11 09:30:00,6298.3936,6300.4717,6298.2935,6296.104,6296.284
2018-12-11 09:40:00,,,-41.117413,-40.806625,-39.81045
2018-12-11 09:50:00,2920.4011,2517.9475,2570.61,2651.7815,2787.8762
2018-12-11 10:00:00,-54.050453,-39.261093,-42.72498,-52.565968,-42.316845
2018-12-11 10:10:00,6296.9287,6299.689,6296.778,6302.314,6298.3237
2018-12-11 10:20:00,2800.884,2762.561,3172.181,2443.1392,3255.8074
2018-12-11 10:30:00,1186.671,1134.4838,1148.7059,989.89856,723.4226
2018-12-11 10:40:00,2184.6687,2265.6812,2299.308,2384.6765,2690.8892
2018-12-11 10:50:00,2571.6187,2020.4225,1555.2675,1309.271,1710.9769
2018-12-11 11:00:00,6300.3594,6295.756,6299.243,6300.3496,6299.769
2018-12-11 11:10:00,,-51.355507,-53.691803,-51.863983,-48.155743
2018-12-11 11:20:00,-33.96852,-42.503597,-43.486977,-47.106785,
2018-12-11 11:30:00,,,46.019733,-28.30576,-33.89874
2018-12-11 11:40:00,,,,,
2018-12-11 11:50:00,1654.3966,1058.5536,,822.63446,906.4343
2018-12-11 12:00:00,-70.118385,-40.73157,-67.44648,,
2018-12-11 12:10:00,5692.487,5661.044,5892.635,5867.6533,5995.9736
2018-12-11 12:20:00,6298.886,6302.7554,6300.48,6303.2314,6299.5967
2018-12-11 12:30:00,5535.434,5816.714,5755.4424,5471.424,
2018-12-11 12:40:00,6298.9346,6299.5225,6299.835,6301.0615,
2018-12-11 12:50:00,6301.7285,6299.901,5328.119,4393.7827,4693.7993
2018-12-11 13:00:00,5923.7666,5858.31,5763.802,5738.2856,5833.3296
2018-12-11 13:10:00,,,3974.0076,3709.3486,3308.733
2018-12-11 13:20:00,,,,,
2018-12-11 13:30:00,702.303,708.34766,259.987,652.6737,317.04727
2018-12-11 13:40:00,892.17316,896.0119,,651.3446,630.4601
2018-12-11 13:50:00,,,,,
2018-12-11 14:00:00,2205.0254,1921.6191,1718.3239,1871.6329,1961.9458
2018-12-11 14:10:00,,6007.291,6078.535,6133.2603,6115.088
2018-12-11 14:20:00,5187.5396,4905.1035,4889.775,4827.0503,4891.401
2018-12-11 14:30:00,83.542595,96.92218,45.224266,51.98864,-38.463436
2018-12-11 14:40:00,6299.3936,6299.6514,6299.323,6299.766,6300.0825
2018-12-11 14:50:00,6302.038,6302.0327,6302.838,6302.264,6301.07
2018-12-11 15:00:00,5549.075,5444.0474,5550.0576,5528.904,5345.3003
2018-12-11 15:10:00,,,,,
2018-12-11 15:20:00,5999.3506,5997.8706,5999.3315,5999.078,6000.6035
2018-12-11 15:30:00,1112.8196,954.4846,1072.3756,1196.9446,787.3884
2018-12-11 15:40:00,,,6300.862,,6299.946
2018-12-11 15:50:00,880.94666,665.68414,637.10156,603.6258,730.49384
2018-12-11 16:00:00,-40.60859,-48.1071,-37.571014,-39.311665,-47.204655
2018-12-11 16:10:00,6219.7017,5925.9453,6233.796,6226.04,6299.894
2018-12-11 16:20:00,,6045.643,6296.2817,,6059.798
2018-12-11 16:30:00,4329.337,3330.2449,3296.0403,3315.6514,3056.7517
2018-12-11 16:40:00,6299.68,6299.794,6299.003,6299.4106,
2018-12-11 16:50:00,6063.426,6197.542,6298.8413,,6299.0127
2018-12-11 17:00:00,-28.149864,64.19794,32.732655,-55.47068,-49.09479
2018-12-11 17:10:00,,,5091.687,5039.523,4893.179
2018-12-11 17:20:00,5861.1196,5961.0527,5771.227,5759.4507,5706.4526
2018-12-11 17:30:00,6300.633,6300.424,6300.7065,6300.319,6300.72
2018-12-11 17:40:00,5014.2715,5104.253,4824.553,,5083.226
2018-12-11 17:50:00,,,6298.966,,6300.4106
2018-12-11 18:00:00,2968.8909,3030.778,2916.4355,2836.3174,2685.7847
2018-12-11 18:10:00,6300.032,6299.2803,6300.0835,6300.2305,6299.677
2018-12-11 18:20:00,537.5398,210.10356,223.21516,740.16254,212.27301
2018-12-11 18:30:00,,,5595.458,5621.533,5699.0845
2018-12-11 18:40:00,1247.4702,1227.4226,1240.3171,1156.0248,1134.1495
2018-12-11 18:50:00,6300.8677,6298.8955,6300.1006,6299.518,6300.29
2018-12-11 19:00:00,2484.8628,2628.9067,1129.5471,1188.79,1236.4589
2018-12-11 19:10:00,6298.845,6298.358,6297.8193,6298.5967,6301.286
2018-12-11 19:20:00,4091.294,3658.5852,4336.489,4065.8062,4230.1885
2018-12-11 19:30:00,,,6301.9253,,6299.563
2018-12-11 19:40:00,6299.081,6300.2773,6298.7295,6298.921,6298.8403
2018-12-11 19:50:00,6300.184,6301.915,4421.6777,3075.8062,4265.6963
2018-12-11 20:00:00,710.4719,484.76498,405.9705,,394.14615
2018-12-11 20:10:00,,,2055.5342,1983.0364,1928.009
2018-12-11 20:20:00,1086.968,2270.0073,1126.3297,1929.5771,1768.3666
2018-12-11 20:30:00,992.8214,935.7777,923.3464,686.5004,554.3556
2018-12-11 20:40:00,344.47388,214.86514,198.123,209.5203,124.39479
2018-12-11 20:50:00,5867.9927,6301.5986,6238.7305,,6006.3784
2018-12-11 21:00:00,3928.4568,4323.7593,3910.3354,2492.2598,2808.6433
2018-12-11 21:10:00,-37.543728,-39.498123,,-41.611526,-39.60998
2018-12-11 21:20:00,2024.4688,1257.2084,1778.371,2088.507,1527.2413
2018-12-11 21:30:00,,,766.5131,822.4713,833.711
2018-12-11 21:40:00,,,6149.379,,6151.7876
2018-12-11 21:50:00,5353.7207,5037.3145,3404.132,4570.513,
2018-12-11 22:00:00,6298.8936,6299.9917,6299.539,6299.152,6299.1724
2018-12-11 22:10:00,1586.9905,1727.757,1574.2913,1175.4012,1641.7178
2018-12-11 22:20:00,6.6550136,-11.389624,-33.956875,-67.28055,-63.600445
2018-12-11 22:30:00,2024.1451,4024.6562,2946.1575,3077.531,2869.2585
2018-12-11 22:40:00,,,,,
2018-12-11 22:50:00,,,,,
2018-12-11 23:00:00,-41.756638,-40.60902,-41.206646,-41.514503,-37.947723
2018-12-11 23:10:00,-39.9947,-37.821983,-37.00161,-38.584255,-36.308056
2018-12-11 23:20:00,6300.1685,6299.84,6301.1064,6300.611,6300.426
2018-12-11 23:30:00,6074.2046,6106.997,6045.837,6147.9326,6251.5933
2018-12-11 23:40:00,1931.1292,2163.249,2399.669,2417.9302,1853.2725
2018-12-11 23:50:00,-51.31489,-37.99915,-39.177814,-39.98555,-35.089596
2018-12-12 00:00:00,2355.3896,2391.0254,2255.4534,2241.2542,2563.3506
2018-12-12 00:10:00,6302.8955,6300.23,6300.5903,,6298.984
2018-12-12 00:20:00,4110.1724,3978.0452,2738.6426,2968.5867,3141.3933
2018-12-12 00:30:00,3268.4868,2781.1392,3933.4434,3317.5764,3501.4128
2018-12-12 00:40:00,-54.167988,-50.78754,-50.608097,-51.910538,-48.76032
2018-12-12 00:50:00,1777.1536,1653.3206,1925.8796,,1659.5725
2018-12-12 01:00:00,932.75275,839.63635,825.8514,827.0431,
2018-12-12 01:10:00,5993.7866,5980.062,5960.089,5775.846,5908.25
2018-12-12 01:20:00,2214.6262,3065.971,2331.6382,2848.4263,2333.0496
2018-12-12 01:30:00,-47.958492,-44.923584,-51.5572,-45.84885,-45.786983
2018-12-12 01:40:00,255.11964,,,235.41963,160.11772
2018-12-12 01:50:00,3104.7822,3221.5613,3152.153,2752.1045,2608.4958
2018-12-12 02:00:00,,,2301.8623,2324.5876,2139.7166
2018-12-12 02:10:00,-52.301327,-46.471764,-49.948997,-47.33371,-35.589134
2018-12-12 02:20:00,5810.224,5361.571,5158.725,5532.7876,5977.87
2018-12-12 02:30:00,4515.898,4577.3394,1780.4744,3511.013,3366.7546
2018-12-12 02:40:00,920.2036,1978.294,894.8201,,1624.8545
2018-12-12 02:50:00,1100.6886,1027.7852,1104.708,999.69666,912.1377
2018-12-12 03:00:00,4109.2114,3456.2239,3856.6052,3788.1929,3643.7058
2018-12-12 03:10:00,-56.554874,-50.089947,-51.6748,-51.09098,-42.7946
2018-12-12 03:20:00,,,6300.85,6300.1377,6299.5107
2018-12-12 03:30:00,,,5912.1685,,5999.6104
2018-12-12 03:40:00,6300.6953,6299.9194,6299.064,6300.198,6299.2173
2018-12-12 03:50:00,,,,,
2018-12-12 04:00:00,2474.6848,1538.7742,2657.0798,1980.6417,1482.9066
2018-12-12 04:10:00,-35.5916,-34.582443,-38.188545,-36.769276,-35.652493
2018-12-12 04:20:00,1390.0668,1266.7192,1358.2845,336.15845,646.521
2018-12-12 04:30:00,,,268.141,293.74728,-46.671528
2018-12-12 04:40:00,3006.4954,2924.1174,2972.0286,2845.9465,
2018-12-12 04:50:00,5232.367,5373.168,3129.3105,4396.4805,3371.9363
2018-12-12 05:00:00,,,6296.5977,,
2018-12-12 05:10:00,6300.224,6300.4775,6298.852,6299.5586,6300.522
2018-12-12 05:20:00,1262.1932,1333.9177,455.74277,955.1967,683.4479
2018-12-12 05:30:00,1353.2736,929.81104,1256.5114,1328.0522,1601.2175
2018-12-12 05:40:00,3460.9624,,,3004.8381,2993.6025
2018-12-12 05:50:00,,,3704.6375,3843.5137,4069.9587
2018-12-12 06:00:00,6300.6343,6299.5444,6297.9873,,6299.443
2018-12-12 06:10:00,55.62356,166.73633,194.94284,107.30918,170.4258
2018-12-12 06:20:00,1407.4965,2294.1436,1358.2855,1411.742,1264.7528
2018-12-12 06:30:00,,,,,
2018-12-12 06:40:00,611.8614,550.21497,803.3368,367.43256,500.21985
2018-12-12 06:50:00,837.7802,511.7942,630.6158,945.36816,1372.0149
2018-12-12 07:00:00,4404.5923,3614.1855,3022.5762,3263.1455,3776.5508
2018-12-12 07:10:00,,,6298.714,,6023.0786
2018-12-12 07:20:00,,,5041.343,5053.634,4862.211
2018-12-12 07:30:00,1013.4769,2336.5908,1373.8986,1370.253,1384.0555
2018-12-12 07:40:00,2359.2664,2596.3516,2474.498,,2643.4614
2018-12-12 07:50:00,-44.217186,-38.519516,-37.884697,-37.476433,-38.182865
2018-12-12 08:00:00,616.0171,519.69226,388.55737,312.97852,326.2784
2018-12-12 08:10:00,789.70197,667.7094,610.3321,645.3186,788.2465
2018-12-12 08:20:00,512.8076,409.28696,558.1086,387.63602,422.77173
2018-12-12 08:30:00,5948.7427,6299.1064,6299.7686,6000.8516,6004.124
2018-12-12 08:40:00,,,6299.431,,6300.314
2018-12-12 08:50:00,,,,,
2018-12-12 09:00:00,4341.606,4678.0254,5543.3584,5995.503,5757.196
2018-12-12 09:10:00,6299.17,6299.6797,6300.806,6291.637,6134.555
2018-12-12 09:20:00,6301.0356,6300.321,6300.803,6297.764,6298.8765
2018-12-12 09:30:00,85.01397,164.46884,184.77664,163.52257,118.010826
2018-12-12 09:40:00,3329.4285,4301.6562,4437.873,4071.4734,3956.9368
2018-12-12 09:50:00,,,,,
2018-12-12 10:00:00,5904.616,5608.5806,5766.034,5883.833,5656.5693
2018-12-12 10:10:00,6025.6284,6120.5176,5998.17,5968.974,
2018-12-12 10:20:00,,,5999.311,,5999.882
2018-12-12 10:30:00,941.2017,838.54376,955.40936,813.0614,904.57263
